Id,Predicted
4504,14.1249075
4505,13.497051
4506,17.71928
4507,12.981353
4508,12.375672
4509,16.486135
4510,11.661996
4511,9.932115
4512,16.458519
4513,11.24809
4514,14.106833
4515,19.302637
4516,12.621876
4517,13.484131
4518,9.802341
4519,17.356293
4520,12.828716
4521,25.44879
4522,12.229719
4523,13.496883
4524,13.209993
4525,20.641949
4526,12.328029
4527,12.338387
4528,10.521661
4529,16.591381
4530,10.847745
4531,14.739737
4532,11.698457
4533,15.281216
4534,21.436275
4535,10.102573
4536,12.235853
4537,11.346748
4538,12.494767
4539,16.382526
4540,16.921146
4541,12.037179
4542,16.507322
4543,15.9787445
4544,12.597758
4545,12.220276
4546,20.32693
4547,13.021693
4548,8.514575
4549,13.86971
4550,10.965339
4551,10.774294
4552,10.253554
4553,14.9893465
4554,17.445648
4555,15.49927
4556,10.132324
4557,14.291496
4558,6.574484
4559,15.975198
4560,7.635115
4561,8.196852
4562,7.9231405
4563,16.775343
4564,13.640723
4565,9.676646
4566,10.245505
4567,10.566299
4568,13.478417
4569,12.732399
4570,14.018628
4571,14.819912
4572,15.912462
4573,11.866301
4574,8.931439
4575,9.507103
4576,13.660842
4577,13.027813
4578,16.39458
4579,17.241966
4580,14.486289
4581,13.239326
4582,12.631966
4583,19.737295
4584,30.797056
4585,11.36238
4586,16.401852
4587,10.154906
4588,15.995092
4589,10.863468
4590,8.228373
4591,10.6220875
4592,14.657752
4593,13.6893635
4594,11.074649
4595,12.1902275
4596,10.167447
4597,8.604719
4598,16.130594
4599,22.046173
4600,7.1878667
4601,11.164491
4602,11.264708
4603,13.62741
4604,15.5404415
4605,10.921033
4606,7.901492
4607,12.793209
4608,17.665731
4609,9.924482
4610,15.023265
4611,20.92578
4612,12.358616
4613,10.157325
4614,11.592085
4615,14.030031
4616,17.923836
4617,21.857885
4618,21.719826
4619,10.42635
4620,12.764522
4621,12.552959
4622,13.77334
4623,14.610385
4624,8.588045
4625,10.853304
4626,15.927708
4627,13.581355
4628,9.577349
4629,14.894944
4630,16.22074
4631,14.572187
4632,13.187607
4633,14.992023
4634,14.765511
4635,11.392687
4636,13.999067
4637,10.959338
4638,10.906737
4639,11.43388
4640,14.91828
4641,11.184007
4642,13.124897
4643,15.2145195
4644,9.405576
4645,12.338741
4646,17.92883
4647,13.61914
4648,16.151134
4649,11.286973
4650,8.314409
4651,9.432545
4652,16.552881
4653,9.117337
4654,12.773632
4655,16.09632
4656,9.882545
4657,11.943904
4658,9.423189
4659,14.606942
4660,11.403964
4661,8.052777
4662,11.447812
4663,18.51491
4664,9.404874
4665,21.014225
4666,16.13279
4667,9.129658
4668,12.634993
4669,13.483997
4670,11.522096
4671,9.993057
4672,20.79528
4673,8.946802
4674,10.480113
4675,12.361918
4676,15.4673815
4677,9.639274
4678,13.321083
4679,20.832182
4680,10.48292
4681,15.317971
4682,9.666037
4683,10.920329
4684,10.61502
4685,8.824798
4686,16.326061
4687,9.652372
4688,14.115136
4689,11.031336
4690,11.342627
4691,10.479686
4692,19.946365
4693,13.451267
4694,10.653666
4695,13.152957
4696,13.047886
4697,11.657737
4698,8.483414
4699,13.826356
4700,7.8589697
4701,14.056048
4702,9.602256
4703,16.576998
4704,11.062622
4705,12.076842
4706,9.988305
4707,8.9638
4708,14.005037
4709,12.829415
4710,13.159685
4711,7.8299327
4712,14.965175
4713,16.51301
4714,13.662108
4715,9.745644
4716,11.214584
4717,15.170644
4718,16.237068
4719,11.195506
4720,13.887273
4721,8.053401
4722,13.4544935
4723,12.596278
4724,15.650315
4725,21.889277
4726,8.771135
4727,12.762805
4728,16.326153
4729,10.286323
4730,7.468236
4731,11.327558
4732,9.405564
4733,8.720597
4734,13.421626
4735,11.195814
4736,16.007679
4737,8.697983
4738,14.306453
4739,13.925858
4740,14.197145
4741,15.093591
4742,18.492682
4743,12.601081
4744,10.337004
4745,9.481515
4746,11.63574
4747,10.188814
4748,10.209226
4749,12.451717
4750,12.151334
4751,11.828497
4752,16.730917
4753,10.135134
4754,15.116969
4755,14.5766735
4756,9.3113165
4757,10.459621
4758,16.600964
4759,17.194515
4760,19.337744
4761,20.698671
4762,13.819923
4763,12.078147
4764,12.158596
4765,12.598868
4766,12.091464
4767,16.36181
4768,10.684444
4769,18.330366
4770,7.860191
4771,6.0249763
4772,11.638173
4773,19.897295
4774,15.105848
4775,13.195258
4776,11.85659
4777,9.620757
4778,12.575842
4779,12.176519
4780,7.751362
4781,8.964248
4782,22.807087
4783,9.696013
4784,12.477361
4785,18.400818
4786,15.552054
4787,8.700812
4788,11.278194
4789,8.551053
4790,8.628705
4791,10.564524
4792,10.359916
4793,11.800934
4794,14.59282
4795,14.091741
4796,10.214108
4797,14.9155855
4798,11.444066
4799,8.267802
4800,18.863165
4801,7.840081
4802,10.157478
4803,8.598109
4804,13.389387
4805,8.833322
4806,12.298529
4807,10.125777
4808,11.378185
4809,18.590988
4810,16.590181
4811,14.677301
4812,15.568701
4813,26.503847
4814,15.677558
4815,15.225703
4816,13.78535
4817,11.588095
4818,13.663803
4819,13.177112
4820,10.896544
4821,9.959345
4822,10.098892
4823,21.008774
4824,15.402937
4825,8.124681
4826,10.163982
4827,15.899983
4828,13.192695
4829,13.031719
4830,11.946601
4831,13.051
4832,14.606576
4833,9.695299
4834,10.751668
4835,13.076828
4836,9.139745
4837,12.453464
4838,15.69046
4839,14.957771
4840,14.867622
4841,12.499034
4842,16.066345
4843,21.433455
4844,14.594546
4845,15.541057
4846,8.703114
4847,18.688421
4848,17.275978
4849,5.7427664
4850,8.853479
4851,18.485573
4852,17.113178
4853,9.364988
4854,9.98065
4855,9.736982
4856,10.119358
4857,14.57864
4858,13.548959
4859,12.560388
4860,11.824225
4861,11.634717
4862,9.697991
4863,15.388259
4864,13.7479
4865,22.062025
4866,6.9278708
4867,7.938308
4868,14.531294
4869,16.244625
4870,13.325648
4871,10.233472
4872,14.905257
4873,15.366588
4874,11.40018
4875,11.650238
4876,10.240345
4877,15.914275
4878,11.382505
4879,13.054235
4880,13.860956
4881,12.492537
4882,10.875227
4883,9.83486
4884,18.87314
4885,6.9721246
4886,17.89511
4887,12.740061
4888,7.160803
4889,11.778416
4890,18.102865
4891,14.383367
4892,11.597152
4893,18.742994
4894,13.8224
4895,10.764251
4896,12.529833
4897,17.486378
4898,11.595745
4899,14.585923
4900,18.095152
4901,16.469173
4902,13.252771
4903,11.916248
4904,15.031513
4905,7.697249
4906,9.742183
4907,16.233446
4908,13.115714
4909,20.008482
4910,15.565841
4911,26.48035
4912,15.691264
4913,13.104906
4914,9.633081
4915,9.310914
4916,16.275688
4917,13.03927
4918,14.030036
4919,14.306631
4920,13.108701
4921,14.012146
4922,13.912429
4923,11.001847
4924,16.123793
4925,10.98326
4926,12.56791
4927,11.160817
4928,12.031939
4929,9.140886
4930,19.792477
4931,12.267255
4932,14.3007965
4933,13.906616
4934,15.862667
4935,14.017283
4936,19.23101
4937,10.597636
4938,13.285199
4939,12.609464
4940,12.790964
4941,14.011417
4942,14.467508
4943,7.6378984
4944,13.594087
4945,21.898323
4946,13.483007
4947,9.7000475
4948,17.618141
4949,7.9657903
4950,8.85383
4951,9.107551
4952,13.699283
4953,14.480927
4954,16.922796
4955,10.93094
4956,21.052876
4957,19.82961
4958,7.335723
4959,9.136324
4960,15.428077
4961,11.725755
4962,10.96669
4963,12.297284
4964,13.453527
4965,14.755621
4966,9.715687
4967,9.935438
4968,12.318792
4969,13.459684
4970,10.19437
4971,9.785164
4972,12.623195
4973,20.981604
4974,30.461584
4975,12.3479
4976,11.347403
4977,11.889856
4978,11.752945
4979,12.389651
4980,12.599863
4981,11.009383
4982,16.807568
4983,19.387785
4984,9.380029
4985,12.719142
4986,14.172003
4987,17.907177
4988,18.75012
4989,14.331052
4990,11.710435
4991,18.218811
4992,10.779026
4993,17.225468
4994,10.51964
4995,15.611538
4996,19.861412
4997,12.18713
4998,19.797066
4999,10.448814
5000,15.02426
5001,11.526241
5002,7.9736414
5003,11.956097
5004,6.5702877
5005,12.423979
5006,18.948078
5007,13.292321
5008,8.471948
5009,7.895293
5010,13.412678
5011,14.097277
5012,14.263643
5013,10.714902
5014,19.014578
5015,10.650139
5016,10.097646
5017,19.230536
5018,14.927732
5019,13.314429
5020,11.581213
5021,11.4126
5022,13.684424
5023,12.75098
5024,7.9409113
5025,12.33657
5026,17.873108
5027,17.541637
5028,10.925738
5029,17.417982
5030,10.929249
5031,15.162889
5032,10.686927
5033,11.738093
5034,9.596716
5035,9.056336
5036,10.94596
5037,14.524195
5038,16.29824
5039,17.908745
5040,15.326112
5041,13.847389
5042,14.563699
5043,19.103096
5044,13.627113
5045,10.363161
5046,13.597769
5047,13.729105
5048,11.864351
5049,7.5117426
5050,11.292004
5051,14.425532
5052,13.068819
5053,14.326427
5054,10.39895
5055,20.00522
5056,10.007605
5057,13.695818
5058,8.735474
5059,13.139898
5060,15.356774
5061,12.645309
5062,18.837368
5063,13.871568
5064,10.851949
5065,7.523399
5066,8.822841
5067,12.931136
5068,11.673873
5069,13.806276
5070,11.955445
5071,16.900549
5072,13.168962
5073,16.47513
5074,18.751146
5075,8.793489
5076,19.34703
5077,8.666751
5078,14.411219
5079,14.060525
5080,17.293179
5081,11.580803
5082,21.753853
5083,13.813396
5084,14.838578
5085,10.786995
5086,11.787451
5087,10.700125
5088,11.301419
5089,13.275938
5090,7.64897
5091,13.727204
5092,16.235361
5093,11.245274
5094,9.160902
5095,11.771307
5096,9.461773
5097,14.952038
5098,6.4594693
5099,12.888968
5100,17.476103
5101,11.517997
5102,12.468265
5103,15.155579
5104,16.91423
5105,18.708168
5106,9.00775
5107,13.743413
5108,11.616584
5109,7.8914638
5110,9.010424
5111,10.764664
5112,20.554214
5113,17.051435
5114,9.014713
5115,13.078972
5116,11.520326
5117,9.476813
5118,15.714052
5119,10.068162
5120,22.185556
5121,25.65249
5122,12.154814
5123,12.74604
5124,6.9874496
5125,15.298274
5126,24.713415
5127,12.386747
5128,17.149393
5129,8.431725
5130,14.453923
5131,16.162111
5132,23.094414
5133,12.25069
5134,8.554735
5135,23.38658
5136,13.318201
5137,16.169918
5138,17.290398
5139,10.863232
5140,12.848068
5141,8.058276
5142,15.100239
5143,18.235674
5144,12.136313
5145,15.028508
5146,6.3120294
5147,13.771071
5148,8.451573
5149,20.165756
5150,17.620264
5151,8.363363
5152,11.520581
5153,10.654353
5154,17.667288
5155,9.568976
5156,9.3839
5157,14.230806
5158,12.492143
5159,16.991617
5160,15.543542
5161,22.278357
5162,12.983633
5163,9.321729
5164,13.618762
5165,18.87421
5166,16.119709
5167,16.18004
5168,8.915718
5169,8.569197
5170,8.293547
5171,11.793451
5172,14.661419
5173,13.193612
5174,9.090407
5175,20.541124
5176,18.852919
5177,14.940839
5178,11.105846
5179,11.287018
5180,12.527721
5181,12.535852
5182,15.369413
5183,10.145432
5184,14.865136
5185,18.401243
5186,17.631126
5187,19.371986
5188,16.999575
5189,16.416853
5190,19.34849
5191,13.516376
5192,15.881163
5193,9.729338
5194,13.216544
5195,12.281608
5196,14.260411
5197,16.679153
5198,14.061212
5199,9.082772
5200,13.911211
5201,13.381691
5202,9.425498
5203,11.779788
5204,15.890187
5205,13.683374
5206,18.385384
5207,16.235003
5208,16.910458
5209,17.938509
5210,9.597835
5211,10.437803
5212,12.334996
5213,13.492863
5214,9.972159
5215,7.090082
5216,15.42106
5217,15.349872
5218,10.689085
5219,17.255993
5220,11.312561
5221,10.284217
5222,21.157516
5223,10.067324
5224,12.974346
5225,11.579729
5226,8.616887
5227,14.198102
5228,14.471751
5229,11.010739
5230,12.071671
5231,17.843441
5232,11.594842
5233,17.335861
5234,15.680855
5235,7.5057592
5236,15.512727
5237,18.060846
5238,14.631667
5239,25.83345
5240,16.544886
5241,10.98063
5242,11.840409
5243,12.660232
5244,16.84911
5245,16.180658
5246,19.302252
5247,6.807458
5248,15.5377655
5249,9.810455
5250,14.113333
5251,12.27805
5252,11.367142
5253,17.799835
5254,19.679045
5255,9.973666
5256,12.767856
5257,8.631132
5258,13.497075
5259,11.8414
5260,10.141642
5261,10.868178
5262,9.957469
5263,13.000907
5264,13.121524
5265,16.249756
5266,16.992687
5267,17.734215
5268,18.813871
5269,12.039988
5270,15.402509
5271,9.768731
5272,9.6304245
5273,15.791161
5274,8.98444
5275,13.415384
5276,13.864033
5277,12.059699
5278,12.160175
5279,15.73333
5280,11.345044
5281,15.136185
5282,11.655889
5283,7.1592765
5284,10.136832
5285,11.486094
5286,14.467268
5287,12.263411
5288,16.732471
5289,19.848368
5290,13.304206
5291,17.066671
5292,9.555542
5293,11.546773
5294,13.250461
5295,10.989791
5296,11.886499
5297,12.0394745
5298,9.594641
5299,12.832713
5300,17.417303
5301,20.728836
5302,17.766926
5303,19.071754
5304,9.716858
5305,10.655436
5306,12.536151
5307,8.818494
5308,9.562405
5309,18.422686
5310,10.57477
5311,12.253623
5312,17.176414
5313,14.886878
5314,7.7493453
5315,14.576712
5316,12.009617
5317,14.602488
5318,15.577701
5319,14.016943
5320,13.607044
5321,16.262854
5322,13.921966
5323,12.122401
5324,10.986527
5325,10.5977955
5326,11.960195
5327,10.883414
5328,13.265813
5329,12.684865
5330,11.151134
5331,11.691133
5332,16.46368
5333,16.44936
5334,13.350686
5335,14.563644
5336,10.151974
5337,16.6118
5338,22.125282
5339,11.561079
5340,8.639651
5341,9.969815
5342,15.473918
5343,14.03879
5344,11.40261
5345,20.276596
5346,13.877686
5347,10.341997
5348,14.859954
5349,10.560458
5350,17.040655
5351,16.497461
5352,16.628576
5353,11.127492
5354,15.18494
5355,6.729229
5356,13.6215515
5357,10.585012
5358,14.432475
5359,10.144817
5360,12.222299
5361,15.599887
5362,13.537949
5363,12.852658
5364,8.654247
5365,15.836318
5366,7.1851716
5367,10.192035
5368,11.791109
5369,13.04623
5370,13.433525
5371,17.333849
5372,15.934098
5373,13.094915
5374,11.590016
5375,8.631981
5376,10.616848
5377,10.334324
5378,17.241377
5379,13.086955
5380,15.596637
5381,16.861639
5382,8.004158
5383,8.004137
5384,19.27993
5385,8.936165
5386,18.065807
5387,9.725534
5388,16.192266
5389,12.411507
5390,8.605628
5391,15.22042
5392,18.83239
5393,10.238355
5394,14.293626
5395,12.705873
5396,10.598314
5397,18.924316
5398,15.898127
5399,11.159814
5400,11.008886
5401,9.69701
5402,11.486749
5403,13.668272
5404,12.639101
5405,13.638987
5406,12.8102665
5407,17.979378
5408,13.484307
5409,11.46106
5410,19.697792
5411,11.2963085
5412,14.898558
5413,12.202094
5414,15.375272
5415,7.60267
5416,14.022096
5417,10.473958
5418,17.17225
5419,17.636303
5420,8.900426
5421,11.549585
5422,12.136911
5423,14.390672
5424,6.212193
5425,9.74288
5426,16.194078
5427,11.662329
5428,9.123413
5429,16.8072
5430,14.444197
5431,13.295057
5432,10.767834
5433,13.467369
5434,12.26407
5435,13.391753
5436,14.208254
5437,11.548721
5438,13.491266
5439,8.267145
5440,17.156687
5441,7.125576
5442,12.507678
5443,6.52718
5444,13.302395
5445,12.877179
5446,10.570593
5447,18.87122
5448,14.872864
5449,14.60286
5450,14.5918
5451,10.071345
5452,17.920324
5453,16.829472
5454,14.253781
5455,14.26773
5456,10.306408
5457,16.689627
5458,11.24109
5459,15.995818
5460,13.925484
5461,21.657951
5462,12.166513
5463,13.007269
5464,20.806204
5465,16.286077
5466,20.923141
5467,21.894615
5468,15.560612
5469,9.497534
5470,16.290611
5471,11.288142
5472,6.7266264
5473,11.367717
5474,12.662461
5475,13.08173
5476,10.956032
5477,10.040577
5478,13.062432
5479,10.52686
5480,10.967609
5481,9.525781
5482,16.96458
5483,15.76882
5484,19.174799
5485,13.327251
5486,8.066105
5487,14.063496
5488,18.091679
5489,19.146763
5490,10.621795
5491,13.243112
5492,9.6645355
5493,14.32294
5494,17.424625
5495,12.617044
5496,8.585286
5497,8.576336
5498,11.284529
5499,14.440827
5500,10.635157
5501,16.774303
5502,9.665147
5503,12.573614
5504,10.146543
5505,6.8650875
5506,10.877234
5507,10.288088
5508,13.72885
5509,16.334957
5510,11.366756
5511,11.129025
5512,14.938132
5513,11.801126
5514,17.837944
5515,15.743771
5516,11.279151
5517,13.735602
5518,11.386628
5519,19.713469
5520,19.211674
5521,18.192228
5522,22.910725
5523,23.65525
5524,19.54344
5525,12.251134
5526,16.351322
5527,21.62884
5528,13.242901
5529,14.742422
5530,10.831739
5531,9.996308
5532,11.641515
5533,17.437101
5534,9.8438835
5535,12.868237
5536,10.905449
5537,14.736483
5538,18.410906
5539,22.435703
5540,15.016395
5541,11.452684
5542,16.055817
5543,8.37341
5544,12.486594
5545,10.140136
5546,16.473667
5547,12.970093
5548,16.213728
5549,12.455392
5550,7.4994116
5551,18.795422
5552,15.554541
5553,20.385237
5554,15.174445
5555,12.263085
5556,14.065383
5557,9.525074
5558,14.5330715
5559,12.112945
5560,12.107431
5561,18.850796
5562,8.972235
5563,8.272644
5564,13.020805
5565,11.938365
5566,9.562317
5567,12.870727
5568,11.199214
5569,8.827049
5570,9.336982
5571,11.666894
5572,16.19513
5573,14.727626
5574,11.776842
5575,14.313964
5576,15.998722
5577,10.191023
5578,9.281091
5579,9.005439
5580,15.174844
5581,7.9609833
5582,21.440805
5583,10.700712
5584,9.706057
5585,17.934324
5586,10.083436
5587,12.43436
5588,13.237829
5589,17.184235
5590,13.453006
5591,8.612044
5592,11.951356
5593,10.527515
5594,9.501299
5595,6.565031
5596,14.040017
5597,12.246335
5598,8.376296
5599,15.487712
5600,14.562002
5601,26.908375
5602,11.073496
5603,15.081431
5604,9.153291
5605,12.7097
5606,18.65902
5607,13.031796
5608,12.292303
5609,11.4705105
5610,10.954331
5611,8.131139
5612,10.576345
5613,14.432404
5614,11.438634
5615,18.323856
5616,13.850765
5617,16.81896
5618,12.835375
5619,10.845988
5620,18.657995
5621,11.96862
5622,12.400739
5623,15.687049
5624,13.6916065
5625,18.188984
5626,14.444638
5627,18.455978
5628,14.900866
5629,16.54575
5630,17.418812
5631,17.534416
5632,12.45443
5633,14.794217
5634,18.171652
5635,9.263291
5636,19.692379
5637,6.745773
5638,15.917965
5639,17.866852
5640,19.216906
5641,17.953938
5642,8.413788
5643,15.435444
5644,12.438127
5645,12.554587
5646,8.198607
5647,9.701787
5648,9.828463
5649,15.822322
5650,15.579515
5651,8.892876
5652,17.040422
5653,12.477281
5654,11.85688
5655,16.98344
5656,13.335406
5657,15.626718
5658,14.446566
5659,9.848627
5660,15.40353
5661,12.385875
5662,17.427319
5663,16.697506
5664,14.625297
5665,17.29581
5666,19.339417
5667,11.551801
5668,12.045937
5669,19.014193
5670,9.623177
5671,10.8009815
5672,15.260386
5673,6.119474
5674,12.873257
5675,9.668042
5676,10.438829
5677,11.289665
5678,7.64168
5679,10.662285
5680,9.000991
5681,19.693754
5682,13.875378
5683,15.549014
5684,18.647778
5685,10.900508
5686,12.620541
5687,11.619993
5688,11.366729
5689,14.338938
5690,16.425392
5691,16.298746
5692,13.296258
5693,12.023129
5694,11.648218
5695,10.3416605
5696,11.195988
5697,13.430196
5698,15.026968
5699,13.957273
5700,15.877848
5701,11.135442
5702,15.485665
5703,12.596061
5704,12.212766
5705,14.005449
5706,13.392255
5707,15.720867
5708,21.73871
5709,8.6936035
5710,13.411909
5711,14.169228
5712,11.699396
5713,11.683001
5714,9.917036
5715,11.172919
5716,17.08743
5717,17.971308
5718,12.430949
5719,12.085046
5720,12.473108
5721,14.75567
5722,11.863405
5723,6.545242
5724,10.97128
5725,16.923182
5726,19.59653
5727,21.457235
5728,9.840428
5729,8.605288
5730,12.430086
5731,16.869524
5732,11.360928
5733,6.513959
5734,10.641067
5735,12.856797
5736,8.997877
5737,13.432473
5738,9.777232
5739,24.971582
5740,11.199051
5741,10.396259
5742,8.307109
5743,15.716675
5744,8.124162
5745,9.229534
5746,12.402158
5747,10.81787
5748,12.05401
5749,8.241612
5750,9.861566
5751,11.069276
5752,11.242258
5753,23.00536
5754,16.585207
5755,11.1042
5756,16.911732
5757,15.777711
5758,14.259895
5759,9.690194
5760,16.782103
5761,15.444744
5762,8.151175
5763,16.236948
5764,10.357019
5765,10.039273
5766,18.776009
5767,11.921889
5768,13.955113
5769,13.875604
5770,7.7065387
5771,10.050639
5772,18.152866
5773,10.102579
5774,8.579533
5775,11.714456
5776,11.004413
5777,8.015193
5778,13.933235
5779,7.601584
5780,10.539358
5781,14.256247
5782,12.483657
5783,9.00671
5784,13.124155
5785,11.130715
5786,13.234438
5787,9.979127
5788,12.950659
5789,21.158947
5790,13.808924
5791,13.65956
5792,11.905696
5793,13.552831
5794,16.455673
5795,13.853242
5796,14.47557
5797,11.141845
5798,10.72955
5799,11.554956
5800,15.930114
5801,20.67605
5802,10.884216
5803,15.272886
5804,10.63743
5805,20.346964
5806,11.926858
5807,11.426217
5808,14.369511
5809,10.769159
5810,14.343207
5811,12.639953
5812,22.003809
5813,11.001706
5814,13.4579315
5815,12.998319
5816,15.025027
5817,18.97585
5818,8.404918
5819,9.072291
5820,8.538715
5821,14.198474
5822,15.205028
5823,15.594978
5824,17.85297
5825,12.297612
5826,10.107714
5827,7.5399017
5828,18.747541
5829,11.921954
5830,15.92321
5831,13.868302
5832,9.257242
5833,17.549562
5834,9.680336
5835,8.8902855
5836,11.030368
5837,13.093434
5838,21.451164
5839,15.993466
5840,9.777921
5841,11.060594
5842,13.0126295
5843,8.710396
5844,13.842411
5845,13.093519
5846,23.315624
5847,20.331055
5848,13.2776375
5849,17.259193
5850,20.07313
5851,13.402799
5852,20.017412
5853,13.22769
5854,23.012262
5855,11.486532
5856,10.875533
5857,13.729962
5858,11.239258
5859,9.339406
5860,9.554246
5861,12.338857
5862,16.267979
5863,17.852354
5864,11.218496
5865,14.072402
5866,10.525315
5867,8.145309
5868,12.458318
5869,14.243622
5870,17.020502
5871,9.022802
5872,17.474325
5873,11.333722
5874,16.015793
5875,25.924927
5876,11.909528
5877,12.774013
5878,13.55986
5879,17.015162
5880,14.386967
5881,9.460825
5882,19.109432
5883,13.657967
5884,11.823703
5885,14.789667
5886,10.19963
5887,9.742238
5888,17.981867
5889,16.267223
5890,15.892381
5891,11.231539
5892,12.679367
5893,6.72864
5894,13.405539
5895,12.38534
5896,9.924666
5897,13.6499605
5898,11.865752
5899,10.784972
5900,17.214561
5901,19.956041
5902,15.165898
5903,14.46449
5904,17.937796
5905,14.092729
5906,22.312538
5907,10.31795
5908,11.189699
5909,13.248847
5910,9.355535
5911,18.225193
5912,11.089269
5913,13.475077
5914,14.804703
5915,9.238645
5916,13.730319
5917,12.288969
5918,14.357739
5919,6.7429457
5920,14.661695
5921,12.45531
5922,18.629374
5923,13.503181
5924,10.477671
5925,10.93679
5926,9.251633
5927,10.045596
5928,13.54731
5929,15.60446
5930,11.327876
5931,9.210235
5932,11.409085
5933,21.025425
5934,13.550907
5935,6.9482393
5936,11.622952
5937,7.0085096
5938,18.343378
5939,15.898806
5940,18.05424
5941,10.407652
5942,9.72184
5943,14.393726
5944,13.162556
5945,11.705305
5946,12.197413
5947,17.551878
5948,8.92551
5949,15.964109
5950,17.538187
5951,23.642645
5952,16.889442
5953,18.440823
5954,12.869542
5955,11.940633
5956,22.662754
5957,8.807139
5958,11.483118
5959,7.609898
5960,15.376805
5961,10.936158
5962,17.008669
5963,11.155397
5964,17.287287
5965,11.206868
5966,7.8601665
5967,10.217522
5968,9.740983
5969,14.504725
5970,12.170146
5971,14.7320595
5972,9.486509
5973,14.071643
5974,11.28681
5975,10.148175
5976,8.443014
5977,19.234728
5978,13.719712
5979,9.582412
5980,12.647817
5981,13.414033
5982,11.844259
5983,9.998949
5984,12.188439
5985,12.184322
5986,11.840137
5987,19.815454
5988,15.364388
5989,14.733417
5990,17.698559
5991,12.086507
5992,16.43027
5993,12.0707245
5994,8.903451
5995,7.9651527
5996,28.559067
5997,9.998173
5998,17.864983
5999,17.84785
6000,15.113265
6001,19.517971
6002,13.960489
6003,9.212973
6004,14.101722
6005,11.722163
6006,13.129792
6007,9.630335
6008,12.33905
6009,20.646109
6010,8.700582
6011,14.794906
6012,7.3263187
6013,18.541475
6014,13.184509
6015,15.932202
6016,11.64724
6017,18.848093
6018,18.237411
6019,10.90408
6020,12.063618
6021,16.016775
6022,16.232088
6023,11.595205
6024,12.133546
6025,11.115754
6026,11.740822
6027,14.677999
6028,14.944555
6029,9.046863
6030,10.707056
6031,9.182965
6032,14.634346
6033,10.967992
6034,11.395255
6035,13.57462
6036,11.499492
6037,14.385661
6038,9.353706
6039,11.280102
6040,10.849562
6041,15.454435
6042,10.647106
6043,16.720715
6044,11.757223
6045,13.974438
6046,22.580797
6047,20.28108
6048,10.851808
6049,7.6016297
6050,13.070675
6051,9.3419285
6052,6.4361253
6053,10.783666
6054,7.807192
6055,8.355524
6056,19.408247
6057,15.741932
6058,15.728877
6059,15.231172
6060,16.401985
6061,13.018162
6062,17.842884
6063,12.049699
6064,12.768498
6065,17.471136
6066,16.985008
6067,14.765621
6068,15.856077
6069,9.530497
6070,15.9234705
6071,14.5253935
6072,11.536549
6073,14.354112
6074,13.8313
6075,12.556588
6076,11.91257
6077,11.026838
6078,10.838777
6079,18.120993
6080,7.968334
6081,14.946581
6082,13.491026
6083,14.55307
6084,9.951256
6085,17.318298
6086,22.288456
6087,12.091574
6088,14.755371
6089,9.897005
6090,12.225156
6091,20.341564
6092,8.55098
6093,9.718533
6094,14.259811
6095,9.497357
6096,20.700897
6097,12.777065
6098,8.311829
6099,13.161538
6100,18.582796
6101,8.668173
6102,11.727002
6103,15.053414
6104,18.364706
6105,13.469804
6106,10.1097145
6107,14.375836
6108,13.909166
6109,6.752945
6110,10.019144
6111,14.666432
6112,15.341865
6113,15.376603
6114,14.549366
6115,7.125488
6116,17.201136
6117,7.987719
6118,7.099779
6119,20.489218
6120,15.515266
6121,11.214567
6122,21.452435
6123,11.937334
6124,10.158043
6125,11.475275
6126,10.113984
6127,13.017558
6128,8.745736
6129,9.266539
6130,12.033096
6131,13.370183
6132,13.699023
6133,11.292582
6134,14.737114
6135,10.702433
6136,12.379165
6137,7.4910254
6138,12.0467205
6139,16.402807
6140,11.641394
6141,5.469033
6142,14.601521
6143,10.7570095
6144,18.06755
6145,13.551013
6146,13.624141
6147,12.174127
6148,9.828404
6149,18.146477
6150,13.296069
6151,17.37957
6152,13.197317
6153,20.821333
6154,11.7374
6155,9.241242
6156,12.201561
6157,11.673258
6158,11.83564
6159,16.326252
6160,21.798058
6161,15.461838
6162,13.725925
6163,12.306749
6164,10.717415
6165,8.899094
6166,11.300218
6167,9.182405
6168,12.900902
6169,14.150965
6170,8.046884
6171,14.701964
6172,12.024144
6173,15.217528
6174,14.30722
6175,14.639069
6176,7.937241
6177,11.43467
6178,11.781216
6179,15.29626
6180,8.631334
6181,11.610674
6182,9.558063
6183,14.644006
6184,16.61085
6185,9.475026
6186,16.377926
6187,12.720906
6188,13.980496
6189,13.25538
6190,8.94023
6191,12.415349
6192,10.024966
6193,8.918053
6194,10.993127
6195,18.562525
6196,13.683643
6197,10.741869
6198,10.662485
6199,18.634699
6200,12.041022
6201,22.491116
6202,14.540399
6203,10.074705
6204,12.990184
6205,16.749575
6206,11.786286
6207,13.023484
6208,10.256048
6209,20.273813
6210,17.648596
6211,17.020945
6212,14.77969
6213,13.78842
6214,15.669806
6215,19.759768
6216,11.814737
6217,12.323485
6218,17.494196
6219,12.742036
6220,15.752703
6221,13.678032
6222,6.6126924
6223,13.2176895
6224,12.524823
6225,11.776618
6226,9.989
6227,16.321419
6228,15.277266
6229,25.189089
6230,11.484315
6231,17.537807
6232,11.038448
6233,10.847302
6234,9.7291565
6235,8.636677
6236,11.437302
6237,14.27706
6238,12.244837
6239,19.435114
6240,13.711001
6241,20.282475
